client_id,horizon_mois,montant_regle_pred,lower_80,upper_80,model,label_risque,gouvernorat_code,retard_moyen_jours,montant_ttc_moyen,retard_pred,risque_tendance,alerte_prev
130,3,909.90283203125,773.4174072265624,1046.3882568359375,N-HiTS,1,17,0.494,845.397,4.68,4.1987,ROUGE
130,4,945.0086059570312,803.2573150634765,1086.7598968505858,N-HiTS,1,17,0.494,845.397,5.1,4.603,ROUGE
130,5,977.7111206054688,831.0544525146485,1124.367788696289,N-HiTS,1,17,0.494,845.397,7.55,7.0634,ROUGE
130,6,941.2514038085938,800.0636932373046,1082.4391143798828,N-HiTS,1,17,0.494,845.397,9.98,9.5445,ROUGE
131,1,2662.731689453125,2263.3219360351563,3062.1414428710937,N-HiTS,0,14,-52.0,2643.436,0.0,-0.5036,VERT
131,2,2896.822021484375,2462.2987182617185,3331.345324707031,N-HiTS,0,14,-52.0,2643.436,0.0,-0.5479,VERT
131,3,3153.214111328125,2680.2319946289062,3626.1962280273433,N-HiTS,0,14,-52.0,2643.436,0.0,-0.5964,VERT
131,4,3141.103271484375,2669.937780761719,3612.268762207031,N-HiTS,0,14,-52.0,2643.436,0.0,-0.5941,VERT
131,5,3200.680419921875,2720.5783569335936,3680.782482910156,N-HiTS,0,14,-52.0,2643.436,0.0,-0.6054,VERT
131,6,3025.89599609375,2572.0115966796875,3479.780395507812,N-HiTS,0,14,-52.0,2643.436,0.0,-0.5723,VERT
132,1,261.94122314453125,222.65003967285156,301.23240661621094,N-HiTS,1,17,1.212,305.054,1.01,-0.0127,ORANGE
132,2,292.6741943359375,248.77306518554687,336.5753234863281,N-HiTS,1,17,1.212,305.054,3.64,1.0219,ROUGE
132,3,314.3194580078125,267.1715393066406,361.4673767089844,N-HiTS,1,17,1.212,305.054,2.79,0.6358,ROUGE
132,4,319.3364562988281,271.4359878540039,367.2369247436523,N-HiTS,1,17,1.212,305.054,6.03,1.9642,ROUGE
132,5,326.5289611816406,277.5496170043945,375.5083053588867,N-HiTS,1,17,1.212,305.054,9.34,3.3179,ROUGE
132,6,311.762939453125,264.9984985351562,358.5273803710937,N-HiTS,1,17,1.212,305.054,12.62,4.6953,ROUGE
133,1,3499.722412109375,2974.7640502929685,4024.680773925781,N-HiTS,1,23,-0.378,3846.423,0.0,-0.4549,ORANGE
133,2,3900.19189453125,3315.1631103515624,4485.220678710937,N-HiTS,1,23,-0.378,3846.423,1.31,-2.2398,ORANGE
133,3,4234.5546875,3599.371484375,4869.737890625,N-HiTS,1,23,-0.378,3846.423,0.0,-0.5505,ORANGE
133,4,4208.5,3577.225,4839.775,N-HiTS,1,23,-0.378,3846.423,5.3,-7.5577,ORANGE
133,5,4286.10791015625,3643.191723632812,4929.024096679687,N-HiTS,1,23,-0.378,3846.423,5.0,-7.1709,ORANGE
133,6,4011.55615234375,3409.8227294921876,4613.289575195312,N-HiTS,1,23,-0.378,3846.423,7.56,-10.5215,ORANGE
134,1,3244.31103515625,2757.664379882812,3730.9576904296873,N-HiTS,0,14,-47.775,3646.403,0.0,-0.4449,VERT
134,2,3608.5263671875,3067.247412109375,4149.805322265624,N-HiTS,0,14,-47.775,3646.403,0.0,-0.4948,VERT
134,3,3863.94287109375,3284.3514404296875,4443.5343017578125,N-HiTS,0,14,-47.775,3646.403,0.0,-0.5298,VERT
134,4,3997.00146484375,3397.451245117187,4596.551684570312,N-HiTS,0,14,-47.775,3646.403,0.0,-0.5481,VERT
134,5,4075.27880859375,3463.9869873046873,4686.570629882812,N-HiTS,0,14,-47.775,3646.403,0.0,-0.5588,VERT
134,6,3926.16162109375,3337.237377929687,4515.085864257812,N-HiTS,0,14,-47.775,3646.403,0.0,-0.5384,VERT
135,1,2948.521728515625,2506.2434692382812,3390.7999877929683,N-HiTS,0,23,0.443,3020.877,0.0,-0.488,VERT
135,2,3252.489501953125,2764.616076660156,3740.3629272460935,N-HiTS,0,23,0.443,3020.877,4.12,4.1118,ORANGE
135,3,3489.68212890625,2966.229809570312,4013.1344482421873,N-HiTS,0,23,0.443,3020.877,6.25,6.4766,ORANGE
135,4,3524.8447265625,2996.118017578125,4053.571435546875,N-HiTS,0,23,0.443,3020.877,0.0,-0.5834,VERT
135,5,3603.298583984375,3062.8037963867187,4143.793371582031,N-HiTS,0,23,0.443,3020.877,0.0,-0.5964,VERT
135,6,3423.35498046875,2909.8517333984373,3936.858227539062,N-HiTS,0,23,0.443,3020.877,1.13,0.7088,ORANGE
136,1,929.8115234375,790.339794921875,1069.2832519531248,N-HiTS,0,23,-0.525,946.398,2.93,-3.2817,VERT
136,2,1008.668701171875,857.3683959960937,1159.9690063476562,N-HiTS,0,23,-0.525,946.398,0.0,-0.5329,VERT
136,3,1090.497314453125,926.9227172851562,1254.0719116210937,N-HiTS,0,23,-0.525,946.398,0.0,-0.5761,VERT
136,4,1087.0516357421875,923.9938903808594,1250.1093811035155,N-HiTS,0,23,-0.525,946.398,1.03,-1.5553,VERT
136,5,1098.0390625,933.333203125,1262.7449218749998,N-HiTS,0,23,-0.525,946.398,0.34,-0.9039,VERT
136,6,1043.7265625,887.167578125,1200.285546875,N-HiTS,0,23,-0.525,946.398,0.0,-0.5514,VERT
137,1,4656.57177734375,3958.086010742187,5355.057543945312,N-HiTS,0,23,-53.639,4642.132,0.0,-0.5016,VERT
137,2,5162.17578125,4387.8494140625,5936.502148437499,N-HiTS,0,23,-53.639,4642.132,0.0,-0.556,VERT
137,3,5610.66650390625,4769.0665283203125,6452.266479492187,N-HiTS,0,23,-53.639,4642.132,0.0,-0.6043,VERT
137,4,5613.9423828125,4771.851025390625,6456.033740234375,N-HiTS,0,23,-53.639,4642.132,0.0,-0.6047,VERT
137,5,5691.60986328125,4837.868383789062,6545.351342773437,N-HiTS,0,23,-53.639,4642.132,0.0,-0.613,VERT
137,6,5373.5888671875,4567.550537109375,6179.627197265624,N-HiTS,0,23,-53.639,4642.132,0.0,-0.5788,VERT
138,1,2919.256103515625,2481.367687988281,3357.1445190429686,N-HiTS,0,8,-40.977,3199.033,0.0,-0.4563,VERT
138,2,3229.059326171875,2744.7004272460936,3713.418225097656,N-HiTS,0,8,-40.977,3199.033,0.0,-0.5047,VERT
138,3,3489.039794921875,2965.6838256835936,4012.395764160156,N-HiTS,0,8,-40.977,3199.033,0.0,-0.5453,VERT
138,4,3510.113525390625,2983.5964965820312,4036.6305541992183,N-HiTS,0,8,-40.977,3199.033,0.0,-0.5486,VERT
138,5,3594.3798828125,3055.222900390625,4133.536865234375,N-HiTS,0,8,-40.977,3199.033,0.0,-0.5618,VERT
138,6,3407.458984375,2896.34013671875,3918.5778320312497,N-HiTS,0,8,-40.977,3199.033,0.0,-0.5326,VERT
139,1,2860.71728515625,2431.609692382812,3289.8248779296873,N-HiTS,0,17,-8.236,2975.786,0.0,-0.4807,VERT
139,2,3158.02587890625,2684.3219970703126,3631.7297607421874,N-HiTS,0,17,-8.236,2975.786,0.0,-0.5306,VERT
139,3,3353.114990234375,2850.147741699219,3856.082238769531,N-HiTS,0,17,-8.236,2975.786,0.0,-0.5634,VERT
139,4,3373.141357421875,2867.1701538085936,3879.112561035156,N-HiTS,0,17,-8.236,2975.786,0.0,-0.5668,VERT
139,5,3372.42919921875,2866.5648193359375,3878.293579101562,N-HiTS,0,17,-8.236,2975.786,0.0,-0.5666,VERT
139,6,3207.0107421875,2725.959130859375,3688.0623535156246,N-HiTS,0,17,-8.236,2975.786,0.0,-0.5389,VERT
14,1,13529.6767578125,11500.225244140625,15559.128271484375,N-HiTS,0,22,-0.541,13358.364,0.0,-0.5064,VERT
14,2,14629.357421875,12434.95380859375,16823.761035156247,N-HiTS,0,22,-0.541,13358.364,0.0,-0.5476,VERT
14,3,15882.541015625,13500.15986328125,18264.922167968747,N-HiTS,0,22,-0.541,13358.364,1.84,-2.295,VERT
14,4,15702.9111328125,13347.474462890625,18058.347802734374,N-HiTS,0,22,-0.541,13358.364,0.0,-0.5878,VERT
14,5,16044.783203125,13638.065722656249,18451.50068359375,N-HiTS,0,22,-0.541,13358.364,0.42,-0.9887,VERT
14,6,15001.1748046875,12750.998583984374,17251.351025390624,N-HiTS,0,22,-0.541,13358.364,0.0,-0.5615,VERT
140,1,9477.0732421875,8055.512255859375,10898.634228515624,N-HiTS,0,12,-19.305,10506.197,0.0,-0.451,VERT
140,2,10398.513671875,8838.736621093749,11958.29072265625,N-HiTS,0,12,-19.305,10506.197,0.0,-0.4949,VERT
140,3,11347.91015625,9645.7236328125,13050.096679687498,N-HiTS,0,12,-19.305,10506.197,0.0,-0.5401,VERT
140,4,11333.5048828125,9633.479150390625,13033.530615234375,N-HiTS,0,12,-19.305,10506.197,0.0,-0.5394,VERT
140,5,11696.919921875,9942.38193359375,13451.457910156249,N-HiTS,0,12,-19.305,10506.197,0.0,-0.5567,VERT
140,6,10998.6640625,9348.864453125,12648.463671874999,N-HiTS,0,12,-19.305,10506.197,0.0,-0.5234,VERT
141,1,10767.4208984375,9152.307763671875,12382.534033203125,N-HiTS,1,23,1.394,12299.591,2.31,0.3908,ROUGE
141,2,11638.46875,9892.6984375,13384.239062499999,N-HiTS,1,23,1.394,12299.591,4.19,1.0297,ROUGE
141,3,12828.3359375,10904.085546875,14752.586328124999,N-HiTS,1,23,1.394,12299.591,5.39,1.4118,ROUGE
141,4,12714.1884765625,10807.060205078125,14621.316748046875,N-HiTS,1,23,1.394,12299.591,7.7,2.245,ROUGE
141,5,13234.3935546875,11249.234521484375,15219.552587890625,N-HiTS,1,23,1.394,12299.591,11.84,3.7088,ROUGE
141,6,12359.83984375,10505.8638671875,14213.815820312499,N-HiTS,1,23,1.394,12299.591,5.26,1.3842,ROUGE
142,1,1579.0989990234375,1342.234149169922,1815.963848876953,N-HiTS,0,12,-41.935,1640.684,0.0,-0.4812,VERT
142,2,1720.302978515625,1462.2575317382812,1978.3484252929686,N-HiTS,0,12,-41.935,1640.684,0.0,-0.5243,VERT
142,3,1842.845947265625,1566.4190551757813,2119.2728393554685,N-HiTS,0,12,-41.935,1640.684,0.0,-0.5616,VERT
142,4,1846.2694091796875,1569.3289978027344,2123.2098205566404,N-HiTS,0,12,-41.935,1640.684,0.0,-0.5627,VERT
142,5,1873.303466796875,1592.3079467773437,2154.298986816406,N-HiTS,0,12,-41.935,1640.684,0.0,-0.5709,VERT
142,6,1779.331787109375,1512.4320190429687,2046.231555175781,N-HiTS,0,12,-41.935,1640.684,0.0,-0.5423,VERT
143,1,1728.6669921875,1469.366943359375,1987.9670410156248,N-HiTS,0,23,0.0,1824.436,3.45,1725000.0262,ORANGE
143,2,1884.8843994140625,1602.151739501953,2167.617059326172,N-HiTS,0,23,0.0,1824.436,0.0,-0.0166,VERT
143,3,2036.4718017578125,1731.0010314941405,2341.942572021484,N-HiTS,0,23,0.0,1824.436,1.73,864999.9419,ORANGE
143,4,2000.6953125,1700.591015625,2300.799609375,N-HiTS,0,23,0.0,1824.436,0.0,-0.0483,VERT
143,5,2029.880126953125,1725.398107910156,2334.3621459960937,N-HiTS,0,23,0.0,1824.436,0.0,-0.0563,VERT
143,6,1895.18359375,1610.9060546875,2179.4611328124997,N-HiTS,0,23,0.0,1824.436,0.0,-0.0194,VERT
144,1,439.9392395019531,373.94835357666017,505.9301254272461,N-HiTS,0,1,-0.222,463.69,0.0,-0.4744,VERT
144,2,474.3563232421875,403.20287475585934,545.5097717285156,N-HiTS,0,1,-0.222,463.69,2.38,-5.8719,VERT
144,3,512.3418579101562,435.4905792236328,589.1931365966797,N-HiTS,0,1,-0.222,463.69,0.94,-2.6696,VERT
144,4,509.82855224609375,433.35426940917966,586.3028350830077,N-HiTS,0,1,-0.222,463.69,3.24,-7.8471,VERT
144,5,519.571533203125,441.63580322265625,597.5072631835938,N-HiTS,0,1,-0.222,463.69,2.13,-5.3576,VERT
144,6,493.1635437011719,419.18901214599606,567.1380752563476,N-HiTS,0,1,-0.222,463.69,0.66,-2.0183,VERT
145,1,720.7174072265625,612.6097961425781,828.8250183105469,N-HiTS,0,12,0.373,766.785,3.86,4.7043,ORANGE
145,2,773.3828125,657.375390625,889.390234375,N-HiTS,0,12,0.373,766.785,1.25,1.1713,ORANGE
145,3,808.3773193359375,687.1207214355469,929.6339172363281,N-HiTS,0,12,0.373,766.785,2.03,2.1941,ORANGE
145,4,803.065673828125,682.6058227539062,923.5255249023437,N-HiTS,0,12,0.373,766.785,0.0,-0.5237,VERT
145,5,796.7074584960938,677.2013397216797,916.2135772705077,N-HiTS,0,12,0.373,766.785,0.51,0.1641,ORANGE
145,6,754.7890625,641.570703125,868.007421875,N-HiTS,0,12,0.373,766.785,0.0,-0.4922,VERT
146,1,1114.697509765625,947.4928833007813,1281.9021362304686,N-HiTS,0,16,-0.32,1227.224,1.66,-3.0479,VERT
146,2,1221.271484375,1038.08076171875,1404.4622070312498,N-HiTS,0,16,-0.32,1227.224,0.0,-0.4976,VERT
146,3,1331.4757080078125,1131.7543518066407,1531.1970642089843,N-HiTS,0,16,-0.32,1227.224,1.24,-2.48,VERT
146,4,1341.0655517578125,1139.9057189941407,1542.2253845214843,N-HiTS,0,16,-0.32,1227.224,0.0,-0.5464,VERT
146,5,1382.8953857421875,1175.4610778808594,1590.3296936035156,N-HiTS,0,16,-0.32,1227.224,2.02,-3.7197,VERT
146,6,1308.5693359375,1112.283935546875,1504.8547363281248,N-HiTS,0,16,-0.32,1227.224,1.18,-2.3769,VERT
147,1,1353.8470458984375,1150.7699890136719,1556.924102783203,N-HiTS,0,6,-0.418,1406.995,3.22,-4.3328,VERT
147,2,1517.5155029296875,1289.8881774902343,1745.1428283691405,N-HiTS,0,6,-0.418,1406.995,1.04,-1.7833,VERT
147,3,1646.508544921875,1399.5322631835936,1893.4848266601562,N-HiTS,0,6,-0.418,1406.995,0.0,-0.5851,VERT
147,4,1662.854248046875,1413.4261108398437,1912.282385253906,N-HiTS,0,6,-0.418,1406.995,0.0,-0.5909,VERT
147,5,1693.5404052734375,1439.5093444824217,1947.571466064453,N-HiTS,0,6,-0.418,1406.995,0.0,-0.6018,VERT
147,6,1609.0506591796875,1367.6930603027342,1850.4082580566405,N-HiTS,0,6,-0.418,1406.995,0.0,-0.5718,VERT
148,1,661.7049560546875,562.4492126464844,760.9606994628906,N-HiTS,0,23,-18.341,680.522,0.0,-0.4862,VERT
148,2,753.7990112304688,640.7291595458984,866.868862915039,N-HiTS,0,23,-18.341,680.522,0.0,-0.5538,VERT
148,3,823.0,699.55,946.4499999999999,N-HiTS,0,23,-18.341,680.522,0.0,-0.6047,VERT
148,4,835.7110595703125,710.3544006347656,961.0677185058593,N-HiTS,0,23,-18.341,680.522,0.0,-0.614,VERT
148,5,851.8270874023438,724.0530242919922,979.6011505126952,N-HiTS,0,23,-18.341,680.522,0.0,-0.6259,VERT
148,6,813.9164428710938,691.8289764404296,936.0039093017577,N-HiTS,0,23,-18.341,680.522,0.0,-0.598,VERT
149,1,828.6953125,704.391015625,952.999609375,N-HiTS,0,17,-0.084,860.001,0.0,-0.4818,VERT
149,2,903.2302856445312,767.7457427978516,1038.714828491211,N-HiTS,0,17,-0.084,860.001,0.54,-3.7395,VERT
149,3,978.2437744140625,831.5072082519531,1124.9803405761718,N-HiTS,0,17,-0.084,860.001,2.23,-13.8427,VERT
149,4,977.045166015625,830.4883911132812,1123.6019409179687,N-HiTS,0,17,-0.084,860.001,1.13,-7.2943,VERT
149,5,991.5171508789062,842.7895782470703,1140.244723510742,N-HiTS,0,17,-0.084,860.001,0.0,-0.5765,VERT
149,6,942.9981689453125,801.5484436035156,1084.4478942871092,N-HiTS,0,17,-0.084,860.001,0.52,-3.6435,VERT
15,1,864.6062622070312,734.9153228759766,994.2972015380859,N-HiTS,0,0,-0.515,987.289,0.0,-0.4379,VERT
15,2,948.9766235351562,806.6301300048827,1091.3231170654296,N-HiTS,0,0,-0.515,987.289,0.31,-0.7816,VERT
15,3,1015.686767578125,863.3337524414062,1168.0397827148436,N-HiTS,0,0,-0.515,987.289,2.72,-3.1552,VERT
15,4,1052.1622314453125,894.3378967285156,1209.9865661621093,N-HiTS,0,0,-0.515,987.289,0.0,-0.5329,VERT
15,5,1077.193603515625,915.6145629882812,1238.7726440429688,N-HiTS,0,0,-0.515,987.289,0.0,-0.5455,VERT
15,6,1044.5032958984375,887.8278015136718,1201.178790283203,N-HiTS,0,0,-0.515,987.289,0.67,-1.1795,VERT
150,1,2105.06884765625,1789.3085205078125,2420.829174804687,N-HiTS,0,17,-58.175,2320.175,0.0,-0.4536,VERT
150,2,2348.45068359375,1996.1830810546874,2700.7182861328124,N-HiTS,0,17,-58.175,2320.175,0.0,-0.5061,VERT
150,3,2583.248291015625,2195.7610473632812,2970.7355346679683,N-HiTS,0,17,-58.175,2320.175,0.0,-0.5567,VERT
150,4,2610.28369140625,2218.7411376953123,3001.826245117187,N-HiTS,0,17,-58.175,2320.175,0.0,-0.5625,VERT
150,5,2673.4482421875,2272.431005859375,3074.465478515625,N-HiTS,0,17,-58.175,2320.175,0.0,-0.5761,VERT
150,6,2545.999755859375,2164.0997924804688,2927.8997192382812,N-HiTS,0,17,-58.175,2320.175,0.0,-0.5487,VERT
151,1,8299.8955078125,7054.911181640625,9544.879833984374,N-HiTS,1,4,0.313,9618.859,3.95,5.8784,ROUGE
151,2,9116.390625,7748.932031249999,10483.84921875,N-HiTS,1,4,0.313,9618.859,3.78,5.5644,ROUGE
151,3,9828.111328125,8353.89462890625,11302.328027343749,N-HiTS,1,4,0.313,9618.859,5.28,7.9236,ROUGE
151,4,9825.8681640625,8351.987939453125,11299.748388671875,N-HiTS,1,4,0.313,9618.859,6.85,10.4317,ROUGE
151,5,10146.916015625,8624.87861328125,11668.953417968749,N-HiTS,1,4,0.313,9618.859,6.09,9.201,ROUGE
151,6,9597.990234375,8158.29169921875,11037.688769531249,N-HiTS,1,4,0.313,9618.859,9.02,13.91,ROUGE
152,1,250.8778533935547,213.24617538452148,288.50953140258787,N-HiTS,0,16,-15.7,272.379,0.0,-0.4605,VERT
152,2,280.3059387207031,238.26004791259766,322.3518295288086,N-HiTS,0,16,-15.7,272.379,0.0,-0.5146,VERT
152,3,305.0691833496094,259.30880584716795,350.82956085205075,N-HiTS,0,16,-15.7,272.379,0.0,-0.56,VERT
152,4,310.8130187988281,264.1910659790039,357.4349716186523,N-HiTS,0,16,-15.7,272.379,0.0,-0.5706,VERT
152,5,317.64935302734375,270.0019500732422,365.2967559814453,N-HiTS,0,16,-15.7,272.379,0.0,-0.5831,VERT
152,6,303.402099609375,257.89178466796875,348.91241455078125,N-HiTS,0,16,-15.7,272.379,0.0,-0.5569,VERT
153,1,3713.66943359375,3156.6190185546875,4270.7198486328125,N-HiTS,0,9,-11.578,4115.687,0.0,-0.4512,VERT
153,2,4089.35205078125,3475.9492431640624,4702.754858398437,N-HiTS,0,9,-11.578,4115.687,0.0,-0.4968,VERT
153,3,4509.431640625,3833.01689453125,5185.846386718749,N-HiTS,0,9,-11.578,4115.687,0.0,-0.5478,VERT
153,4,4623.63525390625,3930.0899658203125,5317.1805419921875,N-HiTS,0,9,-11.578,4115.687,0.0,-0.5617,VERT
153,5,4792.029296875,4073.22490234375,5510.833691406249,N-HiTS,0,9,-11.578,4115.687,0.0,-0.5822,VERT
153,6,4567.0546875,3881.996484375,5252.112890625,N-HiTS,0,9,-11.578,4115.687,0.0,-0.5548,VERT
154,1,226.16258239746094,192.2381950378418,260.08696975708006,N-HiTS,0,17,-11.644,220.401,0.0,-0.5131,VERT
154,2,246.82061767578125,209.79752502441406,283.8437103271484,N-HiTS,0,17,-11.644,220.401,0.0,-0.5599,VERT
154,3,259.0320129394531,220.17721099853514,297.88681488037105,N-HiTS,0,17,-11.644,220.401,0.0,-0.5876,VERT
154,4,257.1060791015625,218.54016723632813,295.67199096679684,N-HiTS,0,17,-11.644,220.401,0.0,-0.5833,VERT
154,5,255.6652374267578,217.31545181274413,294.01502304077144,N-HiTS,0,17,-11.644,220.401,0.0,-0.58,VERT
154,6,240.85211181640625,204.72429504394532,276.97992858886715,N-HiTS,0,17,-11.644,220.401,0.0,-0.5464,VERT
155,1,0.0031686797738075256,0.0026933778077363967,0.003643981739878654,N-HiTS,0,17,-1.15,-240.952,2.06,-0.8956,VERT
155,2,0.00046031270176172256,0.0003912657964974642,0.0005293596070259809,N-HiTS,0,17,-1.15,-240.952,0.0,0.0,VERT
155,3,0.0011031143367290497,0.0009376471862196922,0.0012685814872384071,N-HiTS,0,17,-1.15,-240.952,0.0,0.0,VERT
155,4,0.0,0.0,0.0,N-HiTS,0,17,-1.15,-240.952,1.47,-0.6391,VERT
155,5,0.008290115743875504,0.0070465983822941775,0.009533633105456829,N-HiTS,0,17,-1.15,-240.952,0.0,0.0,VERT
155,6,0.005034736357629299,0.0042795259039849045,0.005789946811273694,N-HiTS,0,17,-1.15,-240.952,0.0,0.0,VERT
156,1,1368.5899658203125,1163.3014709472657,1573.8784606933593,N-HiTS,0,10,-0.805,1498.024,0.0,-0.4568,VERT
156,2,1489.256103515625,1265.8676879882812,1712.6445190429686,N-HiTS,0,10,-0.805,1498.024,0.0,-0.4971,VERT
156,3,1635.270751953125,1389.980139160156,1880.5613647460937,N-HiTS,0,10,-0.805,1498.024,0.07,-0.5893,VERT
156,4,1637.22314453125,1391.6396728515624,1882.8066162109374,N-HiTS,0,10,-0.805,1498.024,0.24,-0.6955,VERT
156,5,1671.3365478515625,1420.6360656738282,1922.0370300292968,N-HiTS,0,10,-0.805,1498.024,0.0,-0.5578,VERT
156,6,1579.8126220703125,1342.8407287597656,1816.7845153808591,N-HiTS,0,10,-0.805,1498.024,0.0,-0.5273,VERT
157,1,5570.5400390625,4734.959033203125,6406.121044921874,N-HiTS,0,15,-42.703,5694.206,0.0,-0.4891,VERT
157,2,6138.853515625,5218.02548828125,7059.681542968749,N-HiTS,0,15,-42.703,5694.206,0.0,-0.539,VERT
157,3,6498.6904296875,5523.886865234374,7473.493994140625,N-HiTS,0,15,-42.703,5694.206,0.0,-0.5706,VERT
157,4,6578.20068359375,5591.4705810546875,7564.930786132812,N-HiTS,0,15,-42.703,5694.206,0.0,-0.5776,VERT
157,5,6666.88037109375,5666.848315429687,7666.912426757812,N-HiTS,0,15,-42.703,5694.206,0.0,-0.5854,VERT
157,6,6377.4921875,5420.868359375,7334.116015625,N-HiTS,0,15,-42.703,5694.206,0.0,-0.56,VERT
158,1,448.51654052734375,381.2390594482422,515.7940216064453,N-HiTS,0,23,-0.118,455.696,1.4,-6.4244,VERT
158,2,477.6200256347656,405.97702178955075,549.2630294799804,N-HiTS,0,23,-0.118,455.696,0.34,-1.9647,VERT
158,3,522.3765869140625,444.0200988769531,600.7330749511718,N-HiTS,0,23,-0.118,455.696,0.94,-4.5563,VERT
158,4,512.6205444335938,435.7274627685547,589.5136260986328,N-HiTS,0,23,-0.118,455.696,0.0,-0.5625,VERT
158,5,527.1989135742188,448.11907653808595,606.2787506103515,N-HiTS,0,23,-0.118,455.696,0.0,-0.5785,VERT
158,6,485.27880859375,412.4869873046875,558.0706298828125,N-HiTS,0,23,-0.118,455.696,0.28,-1.7189,VERT
159,1,402.2091064453125,341.8777404785156,462.54047241210935,N-HiTS,0,14,1.425,416.94,3.07,0.5949,ORANGE
159,2,451.1524963378906,383.47962188720703,518.8253707885742,N-HiTS,0,14,1.425,416.94,0.64,-0.3165,VERT
159,3,475.4693908691406,404.1489822387695,546.7897994995117,N-HiTS,0,14,1.425,416.94,2.47,0.2965,ORANGE
159,4,489.5315246582031,416.10179595947267,562.9612533569335,N-HiTS,0,14,1.425,416.94,0.89,-0.2748,VERT
159,5,494.938232421875,420.69749755859374,569.1789672851562,N-HiTS,0,14,1.425,416.94,1.19,-0.176,VERT
159,6,474.8243103027344,403.6006637573242,546.0479568481445,N-HiTS,0,14,1.425,416.94,3.08,0.5113,ORANGE
16,1,271.5181884765625,230.79046020507812,312.24591674804685,N-HiTS,0,17,-0.338,318.443,0.0,-0.4263,VERT
16,2,294.0135192871094,249.91149139404297,338.1155471801758,N-HiTS,0,17,-0.338,318.443,0.0,-0.4616,VERT
16,3,315.48724365234375,268.1641571044922,362.81033020019527,N-HiTS,0,17,-0.338,318.443,0.0,-0.4954,VERT
16,4,330.4523010253906,280.884455871582,380.0201461791992,N-HiTS,0,17,-0.338,318.443,0.0,-0.5189,VERT
16,5,347.88836669921875,295.7051116943359,400.0716217041015,N-HiTS,0,17,-0.338,318.443,0.0,-0.5462,VERT
16,6,337.1023864746094,286.53702850341796,387.66774444580074,N-HiTS,0,17,-0.338,318.443,1.16,-2.2453,VERT
160,1,2245.841064453125,1908.9649047851562,2582.7172241210938,N-HiTS,0,2,-0.208,2452.783,0.0,-0.4578,VERT
160,2,2509.660888671875,2133.2117553710937,2886.110021972656,N-HiTS,0,2,-0.208,2452.783,0.19,-0.9683,VERT
160,3,2713.899169921875,2306.8142944335937,3120.984045410156,N-HiTS,0,2,-0.208,2452.783,1.97,-5.2888,VERT
160,4,2732.078857421875,2322.2670288085938,3141.890686035156,N-HiTS,0,2,-0.208,2452.783,2.45,-6.4464,VERT
160,5,2800.064453125,2380.05478515625,3220.07412109375,N-HiTS,0,2,-0.208,2452.783,0.0,-0.5708,VERT
160,6,2655.545166015625,2257.213391113281,3053.8769409179686,N-HiTS,0,2,-0.208,2452.783,2.5,-6.551,VERT
161,1,241.1865234375,205.008544921875,277.364501953125,N-HiTS,1,17,0.859,258.282,2.54,1.0116,ROUGE
161,2,266.74609375,226.7341796875,306.75800781249995,N-HiTS,1,17,0.859,258.282,2.18,0.7525,ROUGE
161,3,291.16009521484375,247.48608093261717,334.8341094970703,N-HiTS,1,17,0.859,258.282,4.17,1.8636,ROUGE
161,4,288.8424072265625,245.51604614257812,332.16876831054685,N-HiTS,1,17,0.859,258.282,3.9,1.7109,ROUGE
161,5,294.56103515625,250.3768798828125,338.74519042968745,N-HiTS,1,17,0.859,258.282,6.58,3.2598,ROUGE
161,6,275.02850341796875,233.77422790527342,316.28277893066405,N-HiTS,1,17,0.859,258.282,9.14,4.7877,ROUGE
162,1,650.3604736328125,552.8064025878906,747.9145446777343,N-HiTS,0,23,0.0,752.345,1.61,805000.0678,ORANGE
162,2,730.2416381835938,620.7053924560547,839.7778839111328,N-HiTS,0,23,0.0,752.345,3.44,1720000.0147,ORANGE
162,3,784.9461059570312,667.2041900634765,902.6880218505859,N-HiTS,0,23,0.0,752.345,0.0,-0.0217,VERT
162,4,821.583740234375,698.3461791992187,944.8213012695312,N-HiTS,0,23,0.0,752.345,0.79,394999.954,ORANGE
162,5,850.239990234375,722.7039916992187,977.7759887695312,N-HiTS,0,23,0.0,752.345,0.0,-0.0651,VERT
162,6,825.3970947265625,701.5875305175781,949.2066589355468,N-HiTS,0,23,0.0,752.345,0.95,474999.9515,ORANGE
163,1,1005.92919921875,855.0398193359375,1156.8185791015624,N-HiTS,0,23,-14.874,1129.778,0.0,-0.4452,VERT
163,2,1115.1953125,947.916015625,1282.474609375,N-HiTS,0,23,-14.874,1129.778,0.0,-0.4935,VERT
163,3,1220.199951171875,1037.1699584960936,1403.2299438476562,N-HiTS,0,23,-14.874,1129.778,0.0,-0.54,VERT
163,4,1261.0537109375,1071.895654296875,1450.2117675781249,N-HiTS,0,23,-14.874,1129.778,0.0,-0.5581,VERT
163,5,1303.41259765625,1107.9007080078125,1498.9244873046873,N-HiTS,0,23,-14.874,1129.778,0.0,-0.5768,VERT
163,6,1252.039306640625,1064.2334106445312,1439.8452026367186,N-HiTS,0,23,-14.874,1129.778,0.0,-0.5541,VERT
164,1,5071.2138671875,4310.531787109375,5831.895947265624,N-HiTS,0,17,-52.712,5573.467,0.0,-0.4549,VERT
