nb_factures,montant_ttc_total,montant_ttc_moyen,montant_ttc_max,montant_ttc_std,nb_avoirs,ratio_avoirs,anciennete_jours,nb_reglements,montant_reg_total,montant_reg_moyen,retard_moyen_jours,retard_max_jours,nb_retards_positifs,nb_retards_graves,taux_retard,nb_modes_distincts,ratio_encaissement,gouvernorat_code,nature_client_code,mode_paiement_code,label_risque
1,344.326,344.326,344.326,872.701,0,0.0,569,1,344.326,344.326,0.0,0,0,0,0.0,1,1.0,12,15,4,0
14,17439.427,1245.673,2770.481,803.286,2,0.143,704,11,12122.48,1102.044,0.0,0,0,0,0.0,1,0.695,12,4,1,0
2,2986.563,1493.282,2002.609,720.298,0,0.0,578,3,3666.785,1222.262,-1.0,1,1,0,0.333,2,1.228,12,15,4,0
8,5218.681,652.335,1432.569,326.192,0,0.0,669,7,3786.112,540.873,0.0,0,0,0,0.0,1,0.726,12,15,1,0
14,21784.968,1556.069,3642.183,840.177,0,0.0,731,14,16330.729,1166.481,0.0,0,0,0,0.0,2,0.75,12,15,1,0
4,4095.818,1023.954,1680.19,453.928,0,0.0,767,5,4079.016,815.803,-25.4,0,0,0,0.0,2,0.996,12,15,4,0
3,2550.845,850.282,987.547,165.072,0,0.0,516,3,2550.845,850.282,0.0,0,0,0,0.0,1,1.0,12,15,1,0
5,5550.208,1110.042,1332.201,174.346,0,0.0,723,15,7123.679,474.912,-15.533,0,0,0,0.0,2,1.284,12,15,1,0
17,16855.441,991.497,1701.918,423.475,0,0.0,759,30,15805.006,526.834,-13.567,0,0,0,0.0,4,0.938,12,4,4,0
1,813.367,813.367,813.367,872.701,0,0.0,578,1,813.367,813.367,-61.0,-61,0,0,0.0,1,1.0,12,15,4,0
12,95297.956,7941.496,19691.126,6025.358,2,0.167,639,11,69064.752,6278.614,0.0,0,0,0,0.0,2,0.725,12,3,6,0
11,24637.543,2239.777,4234.123,1036.165,0,0.0,753,12,24575.824,2047.985,0.0,0,0,0,0.0,1,0.998,12,4,1,0
5,5171.527,1034.305,1275.052,232.044,0,0.0,625,9,6163.076,684.786,-0.667,0,0,0,0.0,3,1.192,12,15,1,0
13,24122.115,1855.547,7071.415,1762.045,0,0.0,704,18,25467.308,1414.85,-24.444,5,1,0,0.056,4,1.056,12,15,5,0
2,2637.938,1318.969,1780.312,652.438,0,0.0,669,2,2620.135,1310.068,0.0,0,0,0,0.0,1,0.993,12,15,1,0
3,21942.042,7314.014,9564.597,2337.718,0,0.0,648,3,21722.621,7240.874,0.0,0,0,0,0.0,1,0.99,12,4,2,0
1,880.602,880.602,880.602,872.701,0,0.0,611,1,880.602,880.602,0.0,0,0,0,0.0,1,1.0,12,15,1,0
20,65064.798,3253.24,4886.131,1320.461,2,0.1,590,20,56107.698,2805.385,0.0,0,0,0,0.0,2,0.862,12,4,1,0
6,31821.839,5303.64,7660.073,1637.163,0,0.0,516,6,28315.583,4719.264,0.0,0,0,0,0.0,3,0.89,12,4,2,0
1,629.285,629.285,629.285,872.701,0,0.0,509,1,629.285,629.285,0.0,0,0,0,0.0,1,1.0,12,15,1,0
2,8508.24,4254.12,4499.046,346.378,0,0.0,306,3,8423.158,2807.719,-54.0,-41,0,0,0.0,1,0.99,8,4,5,0
3,3758.409,1252.803,2101.196,739.118,0,0.0,221,3,1678.225,559.408,0.0,0,0,0,0.0,1,0.446,12,15,1,0
1,7640.439,7640.439,7640.439,872.701,0,0.0,81,1,7563.045,7563.045,0.0,0,0,0,0.0,1,0.99,12,4,6,0
8,12748.657,1593.582,2399.538,827.72,1,0.125,694,6,8368.061,1394.677,-61.167,-59,0,0,0.0,2,0.656,17,4,4,0
16,13923.513,870.22,1406.387,270.655,0,0.0,761,17,14695.459,864.439,-42.059,0,0,0,0.0,4,1.055,17,15,5,0
10,9475.481,947.548,1486.827,356.746,0,0.0,761,10,8353.695,835.37,-27.8,0,0,0,0.0,4,0.882,17,15,4,0
3,10247.311,3415.77,5392.225,2441.424,0,0.0,772,4,6068.62,1517.155,-0.75,0,0,0,0.0,2,0.592,17,3,1,0
4,2131.633,532.908,852.202,274.658,0,0.0,772,2,1524.123,762.062,-51.0,-39,0,0,0.0,1,0.715,17,4,4,0
2,897.538,448.769,473.024,34.302,0,0.0,641,3,897.538,299.179,0.0,0,0,0,0.0,2,1.0,17,15,1,0
18,25498.794,1416.6,2244.373,450.062,1,0.056,732,16,22816.869,1426.054,-61.688,-59,0,0,0.0,2,0.895,17,4,5,0
24,61514.803,2563.117,4923.171,1249.191,2,0.083,732,24,50671.407,2111.309,-56.75,0,0,0,0.0,3,0.824,17,2,5,0
2,5191.871,2595.936,2946.539,495.828,0,0.0,548,2,5139.963,2569.982,0.0,0,0,0,0.0,1,0.99,17,4,2,0
9,31352.535,3483.615,5482.328,1708.845,0,0.0,707,14,25626.53,1830.466,-13.214,0,0,0,0.0,2,0.817,17,4,1,0
3,6878.951,2292.984,4042.43,1911.862,2,0.667,585,6,5248.339,874.723,-10.333,0,0,0,0.0,2,0.763,17,4,1,0
12,39580.759,3298.397,6938.657,1899.781,0,0.0,736,12,38409.857,3200.821,0.0,0,0,0,0.0,2,0.97,17,4,2,0
8,6123.735,765.467,1314.166,347.822,1,0.125,766,6,3497.403,582.901,0.0,0,0,0,0.0,1,0.571,17,15,1,0
8,5294.338,661.792,907.855,177.842,0,0.0,778,10,5294.338,529.434,-32.8,0,0,0,0.0,3,1.0,17,15,1,0
9,10771.401,1196.822,1554.029,242.491,0,0.0,778,13,11883.586,914.122,-48.615,-7,0,0,0.0,2,1.103,17,15,5,0
2,4205.275,2102.638,2442.838,481.116,0,0.0,586,2,4163.223,2081.612,-29.0,0,0,0,0.0,2,0.99,17,4,1,0
1,1290.117,1290.117,1290.117,872.701,0,0.0,165,1,12.901,12.901,0.0,0,0,0,0.0,1,0.01,17,15,2,0
18,18337.333,1018.741,2047.996,379.14,1,0.056,768,17,15398.541,905.797,0.0,0,0,0,0.0,1,0.84,17,15,1,0
10,18442.122,1844.212,3774.713,1031.424,2,0.2,768,7,6781.108,968.73,-43.286,0,0,0,0.0,2,0.368,17,15,5,0
3,2329.111,776.37,1023.036,214.776,0,0.0,632,3,2318.881,772.96,-11.667,0,0,0,0.0,3,0.996,17,15,1,0
11,29268.915,2660.81,4991.792,1603.709,1,0.091,759,11,25343.769,2303.979,-13.818,0,0,0,0.0,5,0.866,17,4,4,0
14,35705.589,2550.399,4715.49,995.289,0,0.0,759,15,33016.497,2201.1,0.0,0,0,0,0.0,3,0.925,17,4,1,0
6,6845.357,1140.893,1416.302,320.427,1,0.167,256,4,4253.487,1063.372,0.0,0,0,0,0.0,1,0.621,17,15,1,0
4,5140.931,1285.233,2028.357,845.162,0,0.0,624,3,2525.941,841.98,-39.0,0,0,0,0.0,3,0.491,17,15,2,0
2,836.452,418.226,419.226,1.414,1,0.5,739,1,452.048,452.048,0.0,0,0,0,0.0,1,0.54,17,15,1,0
4,20433.579,5108.395,6392.644,871.64,0,0.0,620,5,20278.272,4055.654,0.0,0,0,0,0.0,2,0.992,17,4,2,0
6,14406.133,2401.022,8053.19,3008.844,2,0.333,764,6,12672.404,2112.067,-21.5,0,0,0,0.0,3,0.88,17,4,5,0
9,22318.822,2479.869,4392.033,1366.667,2,0.222,764,12,15120.958,1260.08,-19.583,0,0,0,0.0,2,0.678,17,2,1,0
8,15907.658,1988.457,2797.273,618.077,0,0.0,774,8,13310.916,1663.865,-45.0,0,0,0,0.0,3,0.837,17,15,4,0
10,5730.262,573.026,870.608,297.41,2,0.2,730,7,3968.151,566.879,0.0,0,0,0,0.0,1,0.692,17,3,1,0
5,8550.034,1710.007,2117.265,342.882,0,0.0,695,5,8464.544,1692.909,-38.0,-30,0,0,0.0,1,0.99,17,15,5,0
4,2509.394,627.348,822.079,174.544,0,0.0,708,5,2918.588,583.718,-33.0,0,0,0,0.0,3,1.163,17,15,1,0
3,1976.983,658.994,894.713,264.897,0,0.0,660,3,1976.983,658.994,-9.667,0,0,0,0.0,2,1.0,17,15,1,0
5,5236.819,1047.364,1249.185,169.349,0,0.0,674,6,5214.675,869.113,-46.167,0,0,0,0.0,3,0.996,17,15,5,0
5,8704.324,1740.865,3061.44,1211.879,1,0.2,765,4,3909.247,977.312,-30.5,-17,0,0,0.0,2,0.449,17,15,4,0
7,5927.502,846.786,1033.315,156.701,0,0.0,577,8,5927.502,740.938,0.0,0,0,0,0.0,2,1.0,17,15,1,0
1,1090.463,1090.463,1090.463,872.701,0,0.0,709,1,1079.558,1079.558,-60.0,-60,0,0,0.0,1,0.99,17,15,4,0
3,2913.926,971.309,1120.481,234.458,0,0.0,654,3,2903.002,967.667,0.0,0,0,0,0.0,2,0.996,17,15,2,0
5,7799.167,1559.833,3510.868,1119.293,0,0.0,745,5,6617.729,1323.546,0.0,0,0,0,0.0,1,0.848,17,4,1,0
1,1047.749,1047.749,1047.749,872.701,0,0.0,519,4,2095.498,523.874,-2.25,0,0,0,0.0,2,2.0,17,15,1,0
1,1655.758,1655.758,1655.758,872.701,0,0.0,252,1,1655.758,1655.758,0.0,0,0,0,0.0,1,1.0,17,15,1,0
6,7719.552,1286.592,1586.88,361.092,2,0.333,718,7,4403.115,629.016,-8.714,0,0,0,0.0,2,0.57,17,15,1,0
7,7693.895,1099.128,2151.019,653.848,1,0.143,730,6,7554.295,1259.049,-10.333,0,0,0,0.0,3,0.982,17,15,2,0
1,871.844,871.844,871.844,872.701,0,0.0,318,1,871.844,871.844,0.0,0,0,0,0.0,1,1.0,17,15,1,0
19,62510.16,3290.008,6672.083,1935.307,0,0.0,694,73,67650.919,926.725,-26.836,6,2,0,0.027,3,1.082,17,2,5,0
12,10037.391,836.449,1534.628,454.824,0,0.0,768,13,10024.009,771.078,0.0,0,0,0,0.0,2,0.999,17,15,1,0
15,25858.852,1723.923,3012.443,761.487,0,0.0,737,15,23579.958,1571.997,-37.133,0,0,0,0.0,4,0.912,17,15,4,0
3,8881.878,2960.626,3863.422,958.605,0,0.0,532,3,8793.059,2931.02,-32.667,0,0,0,0.0,2,0.99,17,4,5,0
29,28479.84,982.063,1627.279,265.423,0,0.0,774,30,27017.616,900.587,0.0,0,0,0,0.0,3,0.949,17,15,2,0
10,10424.952,1042.495,2446.155,863.209,1,0.1,778,9,10118.892,1124.321,0.0,0,0,0,0.0,2,0.971,17,4,1,0
10,27650.871,2765.087,4876.173,1774.806,1,0.1,599,20,34347.78,1717.389,-22.5,0,0,0,0.0,3,1.242,17,4,1,0
14,31577.049,2255.504,4048.066,1411.941,2,0.143,765,13,23830.719,1833.132,0.0,0,0,0,0.0,2,0.755,17,4,2,0
6,8871.176,1478.529,2021.406,346.855,0,0.0,774,6,8782.464,1463.744,-41.667,-23,0,0,0.0,2,0.99,17,3,4,0
38,152722.513,4019.014,8287.539,2080.916,3,0.079,774,73,132825.994,1819.534,-36.918,0,0,0,0.0,5,0.87,17,2,5,0
23,48478.194,2107.748,5766.291,1407.963,0,0.0,760,22,48862.506,2221.023,-22.591,0,0,0,0.0,4,1.008,17,3,5,0
10,5500.845,550.084,814.2,155.285,0,0.0,768,10,5500.845,550.084,-30.3,0,0,0,0.0,3,1.0,17,15,4,0
1,6978.948,6978.948,6978.948,872.701,0,0.0,581,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,17,15,7,1
6,4225.76,704.293,1646.762,768.767,2,0.333,467,3,2285.135,761.712,0.0,0,0,0,0.0,3,0.541,17,15,1,0
2,5942.854,2971.427,5533.342,3623.095,0,0.0,49,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,17,12,7,1
11,10074.198,915.836,1566.002,398.925,1,0.091,772,10,9757.185,975.718,-33.7,0,0,0,0.0,3,0.968,17,15,5,0
7,11132.987,1590.427,2197.012,405.192,0,0.0,751,7,9725.15,1389.307,-58.571,-47,0,0,0.0,2,0.874,17,15,5,0
6,6294.256,1049.043,1521.528,583.13,1,0.167,676,9,11583.319,1287.035,-45.111,0,0,0,0.0,3,1.84,17,15,5,0
4,858.298,214.574,259.276,29.801,0,0.0,491,4,858.298,214.574,0.0,0,0,0,0.0,2,1.0,17,15,4,0
15,19032.836,1268.856,3576.475,829.603,0,0.0,739,18,19378.037,1076.558,-33.722,0,0,0,0.0,5,1.018,17,15,5,0
4,2229.619,557.405,759.82,182.173,0,0.0,521,4,2229.619,557.405,0.0,0,0,0,0.0,1,1.0,17,15,2,0
4,4098.668,1024.667,1510.109,491.516,0,0.0,704,5,4085.069,817.014,-23.0,0,0,0,0.0,2,0.997,17,15,1,0
12,13157.115,1096.426,2028.721,446.944,1,0.083,284,10,10109.0,1010.9,-45.1,0,0,0,0.0,2,0.768,17,4,5,0
7,13185.29,1883.613,3002.179,603.659,0,0.0,645,8,13053.436,1631.68,-53.375,-41,0,0,0.0,2,0.99,17,15,4,0
18,68967.275,3831.515,8316.461,2791.791,3,0.167,717,16,62535.697,3908.481,-35.625,0,0,0,0.0,2,0.907,17,3,5,0
6,12265.722,2044.287,2414.71,373.961,0,0.0,740,6,10401.478,1733.58,-46.5,-32,0,0,0.0,2,0.848,17,4,4,0
2,1945.851,972.926,1276.045,428.676,0,0.0,674,2,1933.091,966.546,-11.0,0,0,0,0.0,2,0.993,17,15,1,0
80,16361.43,204.518,3880.313,446.689,1,0.012,771,68,9406.63,138.333,0.0,0,0,0,0.0,1,0.575,17,17,1,0
5,6505.543,1301.109,2944.646,1015.565,1,0.2,772,5,7035.235,1407.047,0.0,0,0,0,0.0,1,1.081,17,3,1,0
36,94328.045,2620.223,5931.829,1606.43,5,0.139,774,34,80518.354,2368.187,-24.794,0,0,0,0.0,4,0.854,17,2,5,0
84,415436.162,4945.669,20086.334,4675.132,10,0.119,772,43,249143.586,5794.037,-40.419,2,1,0,0.023,2,0.6,17,1,5,0
19,48237.081,2538.794,3380.682,567.638,0,0.0,751,18,44676.494,2482.027,-45.778,-19,0,0,0.0,2,0.926,17,3,5,0
7,18739.433,2677.062,6097.283,2061.634,0,0.0,663,8,21129.097,2641.137,0.0,0,0,0,0.0,2,1.128,17,4,2,0
10,25823.638,2582.364,4487.205,1453.617,0,0.0,760,12,30362.776,2530.231,-14.083,0,0,0,0.0,3,1.176,17,3,4,0
52,249568.906,4799.402,18378.312,4123.374,7,0.135,704,37,204110.615,5516.503,0.0,0,0,0,0.0,1,0.818,17,1,2,0
3,2208.63,736.21,1280.603,474.529,0,0.0,746,3,940.833,313.611,-15.333,0,0,0,0.0,2,0.426,17,15,1,0
12,39314.693,3276.224,7802.757,1964.812,1,0.083,778,13,38093.915,2930.301,-25.154,0,0,0,0.0,4,0.969,17,4,4,0
15,48787.945,3252.53,7790.972,1947.039,2,0.133,725,14,41012.529,2929.466,-47.071,0,0,0,0.0,3,0.841,17,2,4,0
15,14582.772,972.185,1659.927,378.272,0,0.0,765,15,14510.878,967.392,-4.733,0,0,0,0.0,3,0.995,17,15,5,0
7,4156.336,593.762,998.736,296.239,1,0.143,764,6,4051.619,675.27,0.0,0,0,0,0.0,2,0.975,17,15,1,0
28,310282.436,11081.516,26874.308,7651.364,6,0.214,732,22,213603.559,9709.253,0.136,3,1,0,0.046,3,0.688,17,19,2,0
4,2867.204,716.801,1127.612,303.617,0,0.0,754,4,2330.675,582.669,-11.5,0,0,0,0.0,3,0.813,17,15,4,0
9,21154.119,2350.458,3917.473,970.053,1,0.111,745,8,13203.878,1650.485,-42.625,0,0,0,0.0,2,0.624,17,15,5,0
2,542.855,271.428,361.57,127.481,0,0.0,352,2,542.855,271.428,0.0,0,0,0,0.0,1,1.0,17,15,2,0
4,4589.27,1147.318,1824.862,585.878,0,0.0,243,5,4574.821,914.964,0.0,0,0,0,0.0,2,0.997,17,15,1,0
7,9486.827,1355.261,1892.127,469.309,0,0.0,683,12,12391.613,1032.634,-23.167,0,0,0,0.0,3,1.306,17,15,1,0
11,33884.973,3080.452,5326.605,1075.773,0,0.0,746,22,33930.458,1542.294,-20.591,0,0,0,0.0,4,1.001,17,3,4,0
2,3243.484,1621.742,1622.742,1.414,1,0.5,154,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,17,15,7,1
16,13401.297,837.581,1659.496,331.468,0,0.0,723,16,12287.734,767.983,-50.25,-20,0,0,0.0,2,0.917,17,15,5,0
43,99099.57,2304.641,4423.734,1085.458,5,0.116,778,39,85771.724,2199.275,-47.513,0,0,0,0.0,3,0.866,17,3,5,0
19,20645.623,1086.612,1631.149,384.408,2,0.105,774,18,17349.062,963.837,-34.778,0,0,0,0.0,3,0.84,17,15,4,0
18,43313.06,2406.281,5755.91,1850.19,2,0.111,704,19,33775.116,1777.638,-33.368,0,0,0,0.0,3,0.78,17,4,4,0
24,128453.954,5352.248,11345.452,2417.901,3,0.125,437,18,55055.96,3058.664,-15.722,0,0,0,0.0,3,0.429,17,2,5,0
22,32133.7,1460.623,2681.613,584.522,0,0.0,754,23,29719.465,1292.151,-55.087,0,0,0,0.0,3,0.925,17,15,4,0
59,259651.581,4400.874,12145.27,2934.285,3,0.051,774,104,223808.805,2152.008,-25.519,24,1,0,0.01,5,0.862,17,3,4,0
11,25436.965,2312.451,3463.636,796.222,0,0.0,778,13,25717.748,1978.288,-33.0,0,0,0,0.0,4,1.011,17,4,5,0
42,124911.548,2974.084,5946.639,1497.688,3,0.071,768,34,105346.654,3098.431,-39.265,0,0,0,0.0,3,0.843,17,2,5,0
1,1342.621,1342.621,1342.621,872.701,0,0.0,274,2,1342.621,671.31,-32.5,0,0,0,0.0,2,1.0,17,15,3,0
9,52943.967,5882.663,30286.068,9408.155,0,0.0,390,10,79280.047,7928.005,-0.8,4,3,0,0.3,2,1.497,17,4,5,0
4,4059.521,1014.88,1351.041,312.503,0,0.0,694,6,4204.35,700.725,-39.0,0,0,0,0.0,4,1.036,17,15,4,0
14,13988.45,999.175,1918.307,430.834,0,0.0,697,20,17322.303,866.115,-32.1,0,0,0,0.0,3,1.238,17,15,5,0
6,10952.406,1825.401,2338.474,515.138,0,0.0,709,7,10866.277,1552.325,-23.429,0,0,0,0.0,3,0.992,17,15,4,0
47,109308.99,2325.723,4984.079,1266.666,3,0.064,768,45,98386.315,2186.363,-45.733,0,0,0,0.0,4,0.9,17,2,5,0
32,170132.734,5316.648,18249.059,4539.607,0,0.0,753,8,21054.37,2631.796,-31.25,-6,0,0,0.0,1,0.124,17,1,5,0
11,53083.672,4825.788,11485.501,3721.942,0,0.0,625,2,7424.458,3712.229,-29.5,-25,0,0,0.0,1,0.14,17,1,5,0
5,3034.055,606.811,1139.195,423.97,1,0.2,774,4,2839.617,709.904,-25.25,0,0,0,0.0,2,0.936,17,15,4,0
27,27026.416,1000.978,1952.551,413.823,0,0.0,768,25,24595.913,983.837,-54.8,-21,0,0,0.0,2,0.91,17,15,5,0
13,45885.858,3529.681,8372.397,3022.743,4,0.308,732,10,27771.727,2777.173,-51.9,-12,0,0,0.0,2,0.605,17,2,4,0
16,87333.754,5458.36,20178.313,4914.381,3,0.188,773,14,67449.979,4817.856,-4.786,0,0,0,0.0,5,0.772,17,3,4,0
4,3989.952,997.488,1634.597,499.229,0,0.0,694,4,2851.889,712.972,-36.5,0,0,0,0.0,3,0.715,17,15,5,0
18,72853.569,4047.42,15352.816,3561.627,2,0.111,774,16,66923.239,4182.702,-0.312,0,0,0,0.0,3,0.919,17,3,2,0
4,184.842,46.21,106.905,42.129,0,0.0,123,3,77.937,25.979,0.0,0,0,0,0.0,1,0.422,17,15,1,0
12,10084.92,840.41,1498.398,478.993,2,0.167,694,11,10481.671,952.879,-21.909,35,1,1,0.091,3,1.039,17,15,1,1
22,19395.933,881.633,1716.159,384.355,0,0.0,768,22,19282.566,876.48,0.0,0,0,0,0.0,1,0.994,17,15,1,0
1,4217.666,4217.666,4217.666,872.701,0,0.0,765,1,4175.489,4175.489,-51.0,-51,0,0,0.0,1,0.99,17,4,4,0
6,2884.807,480.801,650.178,117.977,0,0.0,711,6,2884.807,480.801,0.0,0,0,0,0.0,1,1.0,17,15,1,0
3,1031.394,343.798,480.386,194.307,0,0.0,687,3,1031.394,343.798,-10.0,0,0,0,0.0,2,1.0,17,15,1,0
1,380.737,380.737,380.737,872.701,0,0.0,663,1,380.737,380.737,0.0,0,0,0,0.0,1,1.0,17,15,1,0
4,4265.906,1066.476,1276.461,206.937,0,0.0,774,4,2980.154,745.038,-1.25,0,0,0,0.0,2,0.699,17,15,2,0
16,57017.282,3563.58,7754.395,2157.386,0,0.0,746,23,56486.944,2455.954,-18.739,11,1,0,0.044,4,0.991,17,3,4,0
27,62690.851,2321.883,4853.268,1544.161,2,0.074,774,22,49826.122,2264.824,-24.0,6,1,0,0.046,3,0.795,17,1,5,0
13,27607.534,2123.656,3742.707,957.146,1,0.077,768,14,27334.891,1952.492,0.0,0,0,0,0.0,4,0.99,17,4,1,0
10,8265.384,826.538,1688.556,531.373,3,0.3,725,7,6048.353,864.05,0.0,0,0,0,0.0,1,0.732,17,15,1,0
1,1356.073,1356.073,1356.073,872.701,0,0.0,304,1,13.561,13.561,-52.0,-52,0,0,0.0,1,0.01,17,4,5,0
7,9168.83,1309.833,2000.545,578.064,0,0.0,711,12,10049.01,837.418,-24.667,0,0,0,0.0,3,1.096,17,15,4,0
25,49947.212,1997.888,4877.678,1135.775,2,0.08,768,24,40945.82,1706.076,-4.333,1,4,0,0.167,4,0.82,17,2,4,0
15,14967.916,997.861,1918.869,391.234,0,0.0,732,19,16999.865,894.73,-36.947,0,0,0,0.0,3,1.136,17,15,5,0
10,27869.766,2786.977,4523.133,1638.153,1,0.1,745,9,22634.264,2514.918,-34.222,0,0,0,0.0,4,0.812,17,3,5,0
9,11151.192,1239.021,3227.101,826.23,0,0.0,756,14,12994.197,928.157,-35.929,0,0,0,0.0,3,1.165,17,15,4,0
9,33375.545,3708.394,5145.04,1355.528,0,0.0,617,8,24134.537,3016.817,2.375,19,1,0,0.125,3,0.723,17,3,1,0
72,469247.443,6517.326,23075.572,5074.149,9,0.125,761,99,466935.896,4716.524,-23.02,17,4,0,0.04,4,0.995,17,1,5,0
20,15146.147,757.307,1525.967,396.705,0,0.0,771,21,15863.373,755.399,-29.571,0,0,0,0.0,3,1.047,17,15,5,0
1,1227.061,1227.061,1227.061,872.701,0,0.0,457,1,1214.79,1214.79,-40.0,-40,0,0,0.0,1,0.99,17,15,4,0
16,29921.584,1870.099,3193.488,754.964,0,0.0,751,16,29638.148,1852.384,-41.75,-5,0,0,0.0,2,0.99,17,3,4,0
8,11455.926,1431.991,3632.018,944.041,0,0.0,625,21,18030.382,858.59,-14.714,0,0,0,0.0,3,1.574,17,4,1,0
23,21469.824,933.471,2046.721,364.128,1,0.044,751,24,21350.947,889.623,-37.875,0,0,0,0.0,3,0.994,17,4,5,0
12,20444.862,1703.739,2919.906,855.745,1,0.083,777,12,19932.685,1661.057,-40.25,0,0,0,0.0,4,0.975,17,15,4,0
8,25449.251,3181.156,4751.987,1180.923,0,0.0,683,9,28296.081,3144.009,0.0,0,0,0,0.0,1,1.112,17,4,1,0
10,25795.492,2579.549,3713.95,776.278,0,0.0,777,11,23392.274,2126.57,-45.455,0,0,0,0.0,4,0.907,17,3,4,0
8,5673.325,709.166,1339.363,354.571,0,0.0,768,8,3528.414,441.052,-12.875,0,0,0,0.0,5,0.622,17,15,2,0
1,575.071,575.071,575.071,872.701,0,0.0,768,1,575.0,575.0,0.0,0,0,0,0.0,1,1.0,17,15,2,0
6,4037.736,672.956,959.346,208.365,0,0.0,745,6,4037.736,672.956,-10.833,0,0,0,0.0,3,1.0,17,15,2,0
7,3482.49,497.499,648.398,109.79,0,0.0,764,7,3482.49,497.499,0.0,0,0,0,0.0,1,1.0,17,15,1,0
4,3450.408,862.602,1736.212,618.746,1,0.25,764,2,2585.708,1292.854,-14.5,0,0,0,0.0,2,0.749,17,15,1,0
4,4376.363,1094.091,1551.263,420.331,0,0.0,759,4,3023.727,755.932,-7.5,1,1,0,0.25,4,0.691,17,15,1,0
29,34382.097,1185.59,6459.14,1099.294,1,0.034,751,26,31027.584,1193.369,0.0,0,0,0,0.0,3,0.902,17,15,1,0
27,74946.516,2775.797,6210.65,1667.733,2,0.074,701,26,63760.55,2452.329,-55.269,0,0,0,0.0,3,0.851,17,4,4,0
1,572.06,572.06,572.06,872.701,0,0.0,754,1,572.06,572.06,0.0,0,0,0,0.0,1,1.0,17,15,1,0
4,3464.86,866.215,1558.395,471.973,0,0.0,746,4,3464.86,866.215,0.0,0,0,0,0.0,1,1.0,17,15,1,0
4,1822.084,455.521,475.947,20.241,0,0.0,751,4,1822.084,455.521,0.0,0,0,0,0.0,1,1.0,17,15,1,0
6,4252.159,708.693,1158.631,222.785,1,0.167,732,4,2957.939,739.485,-14.75,0,0,0,0.0,2,0.696,17,15,2,0
5,2347.684,469.537,548.853,76.207,0,0.0,726,5,1868.813,373.763,0.0,0,0,0,0.0,1,0.796,17,15,1,0
1,427.204,427.204,427.204,872.701,0,0.0,717,1,427.204,427.204,0.0,0,0,0,0.0,1,1.0,17,15,1,0
15,27085.588,1805.706,3809.09,822.848,0,0.0,700,15,23858.626,1590.575,-49.867,-19,0,0,0.0,2,0.881,17,4,5,0
1,731.085,731.085,731.085,872.701,0,0.0,695,1,731.085,731.085,0.0,0,0,0,0.0,1,1.0,17,15,1,0
6,5948.484,991.414,2339.561,844.219,0,0.0,694,8,5768.362,721.045,-38.25,0,0,0,0.0,3,0.97,17,15,4,0
7,5235.329,747.904,1988.075,563.364,0,0.0,676,7,5215.448,745.064,0.0,0,0,0,0.0,2,0.996,17,15,2,0
11,8125.551,738.686,1202.203,193.08,0,0.0,676,11,8113.529,737.594,-42.0,0,0,0,0.0,4,0.998,17,15,5,0
18,19312.181,1072.899,3631.133,847.122,1,0.056,674,19,18347.629,965.665,-33.421,4,1,0,0.053,5,0.95,17,15,5,0
2,5002.698,2501.349,4259.59,2486.528,0,0.0,673,1,4216.994,4216.994,0.0,0,0,0,0.0,1,0.843,17,15,2,0
1,807.369,807.369,807.369,872.701,0,0.0,672,1,807.369,807.369,0.0,0,0,0,0.0,1,1.0,17,15,1,0
1,758.943,758.943,758.943,872.701,0,0.0,641,1,758.943,758.943,0.0,0,0,0,0.0,1,1.0,17,15,1,0
9,14026.712,1558.524,2816.654,821.622,0,0.0,642,9,13317.009,1479.668,0.0,0,0,0,0.0,1,0.949,17,15,1,0
8,16023.59,2002.949,3706.975,1016.558,0,0.0,642,8,15884.703,1985.588,0.0,0,0,0,0.0,1,0.991,17,15,1,0
1,394.278,394.278,394.278,872.701,0,0.0,637,1,394.278,394.278,0.0,0,0,0,0.0,1,1.0,17,15,2,0
6,7177.791,1196.298,1907.23,788.19,1,0.167,632,5,7048.778,1409.756,-34.6,0,0,0,0.0,3,0.982,17,15,5,0
2,3338.809,1669.404,3100.568,2023.971,0,0.0,610,1,3069.562,3069.562,0.0,0,0,0,0.0,1,0.919,17,15,4,0
9,12697.998,1410.889,1970.874,419.516,0,0.0,624,10,12598.973,1259.897,-46.8,0,0,0,0.0,3,0.992,17,15,5,0
1,500.447,500.447,500.447,872.701,0,0.0,612,1,500.447,500.447,0.0,0,0,0,0.0,1,1.0,17,15,2,0
24,29920.233,1246.676,2815.499,736.063,1,0.042,585,23,22751.35,989.189,0.0,0,0,0,0.0,2,0.76,17,4,1,0
9,19232.542,2136.949,3610.307,1305.698,1,0.111,590,7,16999.603,2428.515,0.0,0,0,0,0.0,1,0.884,17,4,2,0
10,40971.559,4097.156,5855.31,1907.348,1,0.1,590,8,30473.453,3809.182,-5.0,0,0,0,0.0,3,0.744,17,3,1,0
7,3901.347,557.335,936.266,189.81,0,0.0,578,7,3891.984,555.998,0.0,0,0,0,0.0,1,0.998,17,15,1,0
